시장명,시장유형,시장개설주기,취급품목,지역,상호명,업종대분류,업종중분류,업종소분류,도로명주소,거리(m),상가업소번호,경도,위도
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,알뜰슈퍼,소매,종합 소매,슈퍼마켓,전라남도 구례군 구례읍 5일시장작은길 20,0.0,MA010120220802276328,127.470081085884,35.2101527921462
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,애순상회,소매,식료품 소매,채소/과일 소매업,전라남도 구례군 구례읍 5일시장작은길 20,0.0,MA010120220807057279,127.470081085884,35.2101527921462
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,어울,음식,비알코올 ,카페,전라남도 구례군 구례읍 5일시장작은길 16,130.3,MA010120220808075147,127.469340060417,35.21115615638
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,엄마손칼국수,음식,한식,국수/칼국수,전라남도 구례군 구례읍 5일시장작은길 20,0.0,MA010120220807489243,127.470081085884,35.2101527921462
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,여수상회,소매,식료품 소매,건어물/젓갈 소매업,전라남도 구례군 구례읍 5일시장작은길 20,0.0,MA010120220813520227,127.470081085884,35.2101527921462
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,예사랑,소매,장식품 소매,예술품 소매업,전라남도 구례군 구례읍 봉동길 14,142.8,MA010120220814206002,127.469076011877,35.2091652139511
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,예원카츠,음식,일식,일식 카레/돈가스/덮밥,전라남도 구례군 구례읍 봉동길 24,84.6,MA010120220802513838,127.470340445973,35.2094216979238
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,옛날찹쌀호떡,음식,기타 간이,빵/도넛,전라남도 구례군 구례읍 5일시장작은길 20,0.0,MA0101202305A0057849,127.470081085884,35.2101527921462
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,오;몽글,음식,비알코올 ,카페,전라남도 구례군 구례읍 봉동길 14,142.8,MA010120220805691922,127.469076011877,35.2091652139511
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,오닭꼬치,음식,한식,닭/오리고기 구이/찜,전라남도 구례군 구례읍 5일시장작은길 27,149.2,MA010120220810253060,127.470779982457,35.2113668880726
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,오렌지노래타운,음식,주점,일반 유흥 주점,전라남도 구례군 구례읍 봉동길 14-1,131.6,MA010120220812526055,127.469251827154,35.2091825595299
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,오센집,음식,주점,요리 주점,전라남도 구례군 구례읍 5일시장작은길 20,0.0,MA010120220812553136,127.470081085884,35.2101527921462
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,용화루,음식,중식,중국집,전라남도 구례군 구례읍 봉동길 22,78.3,MA010120220807842400,127.470131943739,35.2094495479542
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,우연상회,소매,식료품 소매,수산물 소매업,전라남도 구례군 구례읍 5일시장작은길 20,0.0,MA0101202302A0018550,127.470081085884,35.2101527921462
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,원천상회,소매,섬유·의복·신발 소매,기타 의류 소매업,전라남도 구례군 구례읍 5일시장작은길 20,0.0,MA010120220800997055,127.470081085884,35.2101527921462
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,유성식당,음식,한식,백반/한정식,전라남도 구례군 구례읍 봉동길 18,108.0,MA010120220807847677,127.469494156989,35.2093078080017
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,유진상회,소매,식료품 소매,가축 사료 소매업,전라남도 구례군 구례읍 5일시장작은길 20,0.0,MA0106202601A0145955,127.470081085884,35.2101527921462
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,은미상회,소매,식료품 소매,건어물/젓갈 소매업,전라남도 구례군 구례읍 5일시장길 3-1,83.7,MA0101202504A0043491,127.46930995268,35.2097411663104
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,은혜상회,소매,식료품 소매,채소/과일 소매업,전라남도 구례군 구례읍 5일시장작은길 20,0.0,MA010120220805527575,127.470081085884,35.2101527921462
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,인디언살롱,소매,섬유·의복·신발 소매,실/섬유제품 소매업,전라남도 구례군 구례읍 5일시장작은길 20,0.0,MA010120220811369282,127.470081085884,35.2101527921462
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,일진농수산물,소매,식료품 소매,가축 사료 소매업,전라남도 구례군 구례읍 5일시장작은길 20,0.0,MA0106202601A1040287,127.470081085884,35.2101527921462
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,일진상회,소매,종합 소매,슈퍼마켓,전라남도 구례군 구례읍 5일시장작은길 20,0.0,MA010120220810172488,127.470081085884,35.2101527921462
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,일품양평해장국구례봉동점,음식,한식,국/탕/찌개류,전라남도 구례군 구례읍 봉동길 27,63.1,MA0106202508A2075505,127.470528856069,35.2097184087287
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,잡화상회,소매,종합 소매,슈퍼마켓,전라남도 구례군 구례읍 5일시장길 3,82.2,MA010120220803258009,127.469266543093,35.2098314687626
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,장미관광나이트클럽,음식,주점,무도 유흥 주점,전라남도 구례군 구례읍 봉동길 27-1,58.5,MA010120220807884990,127.470617544598,35.2098622787465
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,장터죽,음식,한식,백반/한정식,전라남도 구례군 구례읍 5일시장작은길 20,0.0,MA0106202509A2178290,127.470081085884,35.2101527921462
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,정아상회,소매,종합 소매,슈퍼마켓,전라남도 구례군 구례읍 5일시장작은길 20,0.0,MA010120220813292001,127.470081085884,35.2101527921462
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,정원상회,소매,식료품 소매,채소/과일 소매업,전라남도 구례군 구례읍 봉동길 15,101.2,MA010120220805017723,127.469264831678,35.2095340325319
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,제이유통,소매,식료품 소매,채소/과일 소매업,전라남도 구례군 구례읍 5일시장큰길 11-1,101.1,MA010120220809938714,127.469017324887,35.2104183066874
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,제일상회,소매,식료품 소매,채소/과일 소매업,전라남도 구례군 구례읍 5일시장작은길 20,0.0,MA010120220812961577,127.470081085884,35.2101527921462
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,조광기물,소매,기타 생활용품 소매,주방/가정용품 소매업,전라남도 구례군 구례읍 5일시장작은길 20,0.0,MA010120220807883646,127.470081085884,35.2101527921462
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,조단해장국,음식,한식,국/탕/찌개류,전라남도 구례군 구례읍 5일시장작은길 20,0.0,MA0101202305A0042522,127.470081085884,35.2101527921462
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,조은광고,과학·기술,인쇄·제품제작,명함/간판/광고물 제작,전라남도 구례군 구례읍 봉동길 30-1,97.4,MA010120220807845259,127.470912551066,35.2095997425605
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,좋은고추,소매,식료품 소매,채소/과일 소매업,전라남도 구례군 구례읍 5일시장작은길 20,0.0,MA010120220805088259,127.470081085884,35.2101527921462
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,중앙농산,소매,식료품 소매,채소/과일 소매업,전라남도 구례군 구례읍 5일시장작은길 20,0.0,MA010120220700013702,127.470081085884,35.2101527921462
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,중앙주유소,소매,연료 소매,주유소,전라남도 구례군 구례읍 봉동길 18-1,91.7,MA010120220807871947,127.469703281996,35.2093881176988
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,지리산둘레길식품,소매,식료품 소매,반찬/식료품 소매업,전라남도 구례군 구례읍 5일시장작은길 20,0.0,MA010120220807952186,127.470081085884,35.2101527921462
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,지리산산아재,소매,식료품 소매,건강보조식품 소매업,전라남도 구례군 구례읍 5일시장작은길 20,0.0,MA0106202511A0386445,127.470081085884,35.2101527921462
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,지리산오여사,음식,한식,국수/칼국수,전라남도 구례군 구례읍 5일시장작은길 20,0.0,MA010120220807877529,127.470081085884,35.2101527921462
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,지리산오은숙농원,소매,식료품 소매,채소/과일 소매업,전라남도 구례군 구례읍 5일시장작은길 20,0.0,MA010120220812166310,127.470081085884,35.2101527921462
구례5일시장,3일장,3일+8일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,전남,진용상회,소매,섬유·의복·신발 소매,남성 의류 소매업,전라남도 구례군 구례읍 5일시장작은길 20,0.0,MA010120220803512316,127.470081085884,35.2101527921462
